Episode;SurvivalTime;TotalReward;Died;DamageEvents;DamageTaken;ShotsFired;Kills;HealthPickups;AmmoPickups;TimeToFirstHit;MaxAlerted;DashesUsed
312;56.0;7.95;1;7;130;16;14;2;4;30.1;4;4
313;66.4;9.62;1;8;160;17;13;3;6;18.1;6;3
314;100.5;18.81;1;9;180;22;18;6;6;42.0;7;5
315;92.4;16.29;1;12;240;20;15;8;6;13.5;5;1
316;81.8;11.92;1;9;170;16;11;4;4;22.9;8;4
317;47.7;3.35;1;5;100;12;9;3;3;30.4;4;1
318;120.1;37.10;0;10;200;29;25;6;10;30.6;5;3
319;99.3;18.62;1;8;160;22;18;5;8;38.0;4;4
320;114.0;25.79;1;14;270;27;24;9;8;23.7;7;4
321;116.7;25.31;1;10;190;28;24;6;7;28.3;5;5
322;120.1;37.73;0;7;140;31;26;7;9;28.8;5;2
323;75.0;13.62;1;8;160;18;17;4;5;17.1;3;1
324;92.6;15.43;1;7;140;17;15;3;6;36.4;5;6
325;68.4;9.95;1;7;130;15;13;3;6;27.9;6;4
326;105.7;20.70;1;10;200;26;19;7;8;33.1;5;4
327;114.8;26.09;1;12;230;30;25;7;9;22.1;5;5
328;120.0;32.84;0;6;120;21;20;4;7;44.5;4;10
329;68.7;11.92;1;8;160;17;16;3;7;13.5;5;3
330;97.2;18.72;1;8;160;25;19;5;7;47.0;7;5
331;120.1;31.64;0;6;120;18;18;3;6;29.8;6;11
332;64.2;8.31;1;10;190;12;11;6;2;23.4;5;6
333;57.0;8.15;1;5;100;17;14;1;6;46.1;4;3
334;92.8;17.75;1;5;100;24;19;3;11;47.8;5;7
335;40.9;2.34;1;7;130;11;8;3;4;17.6;6;2
336;56.1;8.94;1;6;120;17;15;3;4;23.1;5;3
337;120.1;40.81;0;9;180;33;30;8;10;26.5;5;1
338;89.2;17.24;1;7;130;22;19;3;7;30.7;5;5
339;74.9;12.15;1;5;100;18;15;1;6;17.1;4;2
340;49.5;4.15;1;5;100;10;10;2;3;29.8;4;2
341;81.9;14.82;1;8;160;22;17;2;8;35.7;5;4
342;103.7;22.69;1;11;220;25;23;8;7;18.4;5;4
343;97.1;14.99;1;12;240;17;12;8;4;22.4;9;8
344;95.3;19.86;1;14;280;23;19;8;6;23.5;6;5
345;46.7;3.82;1;10;190;12;8;4;3;12.4;5;1
346;116.3;22.60;1;11;220;24;22;7;8;37.0;4;6
347;85.1;15.53;1;8;160;22;17;7;6;26.7;6;6
348;81.6;15.52;1;10;190;22;17;3;9;24.9;4;6
349;95.0;16.92;1;8;160;18;17;2;8;25.9;6;5
350;25.7;-2.95;1;5;100;6;5;1;1;17.0;4;1
351;85.4;16.52;1;8;160;20;19;3;6;36.4;5;2
